Gruppo;Giornata;Casa;Tras;Gol Casa;Gol Tras
Salento Albanese;30;Surano;Palmariggi;0;3
Salento Albanese;30;Maglie;Ortelle;0;0
Salento Albanese;30;Bagnolo del Salento;Muro Leccese;2;0
Salento Albanese;30;Sanarica;Botrugno;1;0
Salento Albanese;30;Santa Cesarea Terme;Giuggianello;0;0
Salento Albanese;30;Nociglia;Scorrano;3;0
Salento Albanese;31;San Cassiano;Castro;1;0
Salento Albanese;31;Muro Leccese;Surano;0;0
Salento Albanese;31;Cannole;Santa Cesarea Terme;1;0
Salento Albanese;31;Ortelle;Giurdignano;0;1
Salento Albanese;31;Nociglia;Sanarica;5;0
Salento Albanese;31;Botrugno;Minervino di Lecce;1;1
Salento Albanese;31;Otranto;Palmariggi;0;1
Salento Albanese;31;Uggiano la Chiesa;Maglie;1;0
Salento Albanese;31;Giuggianello;Bagnolo del Salento;0;0
Salento Albanese;31;Scorrano;Poggiardo;1;2
Salento Albanese;32;Bagnolo del Salento;Cannole;1;0
Salento Albanese;32;Botrugno;Uggiano la Chiesa;0;0
Salento Albanese;32;Poggiardo;Santa Cesarea Terme;1;1
Salento Albanese;32;Surano;Giurdignano;0;2
Salento Albanese;32;Castro;Otranto;1;3
Salento Albanese;32;Palmariggi;Ortelle;0;0
Salento Albanese;32;Sanarica;Muro Leccese;1;0
Salento Albanese;32;Minervino di Lecce;Nociglia;1;0
Salento Albanese;32;Maglie;Giuggianello;0;0
Salento Albanese;32;San Cassiano;Scorrano;0;0
Salento Albanese;33;Uggiano la Chiesa;Castro;3;0
Salento Albanese;33;Ortelle;Surano;1;0
Salento Albanese;33;Otranto;San Cassiano;0;0
Salento Albanese;33;Scorrano;Sanarica;0;0
Salento Albanese;33;Santa Cesarea Terme;Minervino di Lecce;1;1
Salento Albanese;33;Giuggianello;Palmariggi;0;1
Salento Albanese;33;Muro Leccese;Botrugno;1;1
Salento Albanese;33;Cannole;Maglie;2;1
Salento Albanese;33;Giurdignano;Bagnolo del Salento;0;0
Salento Albanese;33;Nociglia;Poggiardo;4;2
Salento Albanese;34;Palmariggi;Cannole;2;2
Salento Albanese;34;Castro;Nociglia;0;6
Salento Albanese;34;Minervino di Lecce;Muro Leccese;1;1
Salento Albanese;34;Bagnolo del Salento;Ortelle;0;2
Salento Albanese;34;Maglie;Otranto;2;0
Salento Albanese;34;Sanarica;Giurdignano;0;1
Salento Albanese;34;San Cassiano;Santa Cesarea Terme;0;0
Salento Albanese;34;Poggiardo;Uggiano la Chiesa;0;2
Salento Albanese;34;Botrugno;Surano;1;2
Salento Albanese;34;Scorrano;Giuggianello;0;1
Salento Albanese;35;Bagnolo del Salento;Castro;1;1
Salento Albanese;35;Giurdignano;Uggiano la Chiesa;2;0
Salento Albanese;35;Ortelle;San Cassiano;1;1
Salento Albanese;35;Palmariggi;Sanarica;2;0
Salento Albanese;35;Otranto;Minervino di Lecce;3;2
Salento Albanese;35;Santa Cesarea Terme;Botrugno;2;0
Salento Albanese;35;Giuggianello;Nociglia;1;1
Salento Albanese;35;Muro Leccese;Maglie;0;1
Salento Albanese;35;Cannole;Scorrano;0;3
Salento Albanese;35;Surano;Poggiardo;0;1
Salento Albanese;36;Poggiardo;Cannole;1;0
Salento Albanese;36;San Cassiano;Surano;1;1
Salento Albanese;36;Nociglia;Santa Cesarea Terme;0;2
Salento Albanese;36;Scorrano;Giurdignano;0;3
Salento Albanese;36;Sanarica;Otranto;0;1
Salento Albanese;36;Botrugno;Palmariggi;0;2
Salento Albanese;36;Uggiano la Chiesa;Ortelle;0;1
Salento Albanese;36;Castro;Muro Leccese;1;0
Salento Albanese;36;Minervino di Lecce;Giuggianello;0;0
Salento Albanese;36;Maglie;Bagnolo del Salento;0;0
Salento Albanese;37;Santa Cesarea Terme;Castro;3;1
Salento Albanese;37;Giuggianello;Uggiano la Chiesa;0;1
Salento Albanese;37;Palmariggi;San Cassiano;1;1
Salento Albanese;37;Cannole;Sanarica;1;0
Salento Albanese;37;Bagnolo del Salento;Minervino di Lecce;1;1
Salento Albanese;37;Otranto;Botrugno;1;0
Salento Albanese;37;Giurdignano;Nociglia;1;1
Salento Albanese;37;Surano;Maglie;2;0
Salento Albanese;37;Muro Leccese;Scorrano;0;2
Salento Albanese;37;Ortelle;Poggiardo;0;2
Salento Albanese;38;Sanarica;Bagnolo del Salento;0;0
Salento Albanese;38;Castro;Surano;1;3
Salento Albanese;38;Uggiano la Chiesa;Santa Cesarea Terme;1;0
Salento Albanese;38;Botrugno;Giurdignano;0;1
Salento Albanese;38;Scorrano;Otranto;1;2
Salento Albanese;38;Maglie;Palmariggi;1;1
Salento Albanese;38;Nociglia;Ortelle;1;0
Salento Albanese;38;Poggiardo;Muro Leccese;0;0
Salento Albanese;38;San Cassiano;Giuggianello;0;0
Salento Albanese;38;Minervino di Lecce;Cannole;0;2
Tavoliere;1;Cerignola;Zapponeta;2;0
Tavoliere;1;Andria;Barletta;0;1
Tavoliere;1;Bisceglie;Canosa di Puglia;1;0
Tavoliere;1;Margherita di Savoia;Minervino Murge;0;1
Tavoliere;1;San Ferdinando di Puglia;Spinazzola;0;0
Tavoliere;1;Trani;Trinitapoli;0;1
Tavoliere;1;Altamura;Corato;2;1
Tavoliere;1;Gravina in Puglia;Molfetta;1;3
Tavoliere;1;Poggio Orsini;Ruvo di Puglia;1;1
Tavoliere;2;Canosa di Puglia;Poggio Orsini;1;1
Tavoliere;2;Barletta;Altamura;1;2
Tavoliere;2;Corato;Cerignola;0;2
Tavoliere;2;Molfetta;Bisceglie;1;1
Tavoliere;2;Trinitapoli;San Ferdinando di Puglia;1;0
Tavoliere;2;Minervino Murge;Gravina in Puglia;2;1
Tavoliere;2;Zapponeta;Trani;1;2
Tavoliere;2;Spinazzola;Terlizzi;0;1
Tavoliere;2;Ruvo di Puglia;Margherita di Savoia;1;0
Tavoliere;3;Poggio Orsini;Trinitapoli;0;0
Tavoliere;3;Andria;Canosa di Puglia;0;0
Tavoliere;3;Terlizzi;Minervino Murge;2;1
Tavoliere;3;Gravina in Puglia;Zapponeta;1;1
Tavoliere;3;Altamura;Spinazzola;1;1
Tavoliere;3;Trani;Barletta;1;2
Tavoliere;3;Margherita di Savoia;Molfetta;1;3
Tavoliere;3;Bisceglie;Corato;0;0
Tavoliere;3;Cerignola;Ruvo di Puglia;1;0
Tavoliere;4;Molfetta;Poggio Orsini;1;0
Tavoliere;4;Barletta;Bisceglie;0;0
Tavoliere;4;Canosa di Puglia;San Ferdinando di Puglia;2;0
Tavoliere;4;Trinitapoli;Andria;0;0
Tavoliere;4;Minervino Murge;Trani;0;0
Tavoliere;4;Spinazzola;Cerignola;0;0
Tavoliere;4;Ruvo di Puglia;Terlizzi;0;1
Tavoliere;4;Corato;Gravina in Puglia;4;1
Tavoliere;4;Zapponeta;Margherita di Savoia;0;0
Tavoliere;5;Trani;Ruvo di Puglia;1;1
Tavoliere;5;Margherita di Savoia;Canosa di Puglia;0;1
Tavoliere;5;Poggio Orsini;San Ferdinando di Puglia;3;0
Tavoliere;5;Corato;Barletta;1;1
Tavoliere;5;Cerignola;Trinitapoli;1;1
Tavoliere;5;Altamura;Minervino Murge;2;1
Tavoliere;5;Andria;Spinazzola;0;0
Tavoliere;5;Terlizzi;Molfetta;0;4
Tavoliere;5;Bisceglie;Zapponeta;2;2
Tavoliere;6;Barletta;Minervino Murge;1;2
Tavoliere;6;Canosa di Puglia;Gravina in Puglia;5;1
Tavoliere;6;Trinitapoli;Terlizzi;2;1
Tavoliere;6;San Ferdinando di Puglia;Andria;0;0
Tavoliere;6;Zapponeta;Corato;1;2
Tavoliere;6;Spinazzola;Margherita di Savoia;0;0
Tavoliere;6;Bisceglie;Trani;0;1
Tavoliere;6;Ruvo di Puglia;Altamura;0;1
Tavoliere;6;Cerignola;Poggio Orsini;0;0
Tavoliere;7;Andria;Bisceglie;0;0
Tavoliere;7;Terlizzi;Cerignola;1;1
Tavoliere;7;Gravina in Puglia;Spinazzola;3;1
Tavoliere;7;Minervino Murge;Ruvo di Puglia;0;1
Tavoliere;7;Altamura;Canosa di Puglia;1;0
Tavoliere;7;Trani;San Ferdinando di Puglia;0;0
Tavoliere;7;Zapponeta;Barletta;1;0
Tavoliere;7;Margherita di Savoia;Poggio Orsini;1;3
Tavoliere;7;Corato;Molfetta;1;1
Tavoliere;8;Andria;Terlizzi;1;0
Tavoliere;8;Poggio Orsini;Trani;1;0
Tavoliere;8;Canosa di Puglia;Corato;2;2
Tavoliere;8;Molfetta;Minervino Murge;0;3
Tavoliere;8;San Ferdinando di Puglia;Altamura;1;1
Tavoliere;8;Spinazzola;Zapponeta;1;0
Tavoliere;8;Margherita di Savoia;Barletta;1;1
Tavoliere;8;Bisceglie;Trinitapoli;0;2
Tavoliere;8;Cerignola;Gravina in Puglia;1;4
Tavoliere;9;Minervino Murge;Canosa di Puglia;1;1
Tavoliere;9;Barletta;Ruvo di Puglia;0;0
Tavoliere;9;Altamura;Poggio Orsini;0;1
Tavoliere;9;Trani;Molfetta;1;0
Tavoliere;9;Corato;Margherita di Savoia;2;3
Tavoliere;9;Zapponeta;Andria;0;0
Tavoliere;9;Terlizzi;Bisceglie;2;0
Tavoliere;9;Gravina in Puglia;San Ferdinando di Puglia;0;1
Tavoliere;9;Trinitapoli;Spinazzola;1;0
Tavoliere;10;Andria;Trani;0;1
Tavoliere;10;Poggio Orsini;Terlizzi;1;0
Tavoliere;10;Canosa di Puglia;Trinitapoli;0;0
Tavoliere;10;Molfetta;Barletta;0;2
Tavoliere;10;Minervino Murge;Corato;1;1
Tavoliere;10;San Ferdinando di Puglia;Bisceglie;0;3
Tavoliere;10;Margherita di Savoia;Gravina in Puglia;3;1
Tavoliere;10;Ruvo di Puglia;Zapponeta;1;0
Tavoliere;10;Cerignola;Altamura;0;1
Tavoliere;11;Barletta;Canosa di Puglia;0;1
Tavoliere;11;Gravina in Puglia;Andria;0;1
Tavoliere;11;Trinitapoli;Corato;1;0
Tavoliere;11;Altamura;Terlizzi;1;1
Tavoliere;11;Trani;Margherita di Savoia;1;1
Tavoliere;11;San Ferdinando di Puglia;Cerignola;2;1
Tavoliere;11;Zapponeta;Molfetta;1;1
Tavoliere;11;Bisceglie;Poggio Orsini;1;0
Tavoliere;11;Ruvo di Puglia;Spinazzola;0;0
Tavoliere;12;Barletta;Gravina in Puglia;7;0
Tavoliere;12;Terlizzi;San Ferdinando di Puglia;2;0
Tavoliere;12;Poggio Orsini;Andria;0;0
Tavoliere;12;Canosa di Puglia;Trani;0;0
Tavoliere;12;Molfetta;Spinazzola;1;0
Tavoliere;12;Minervino Murge;Zapponeta;1;1
Tavoliere;12;Altamura;Trinitapoli;2;0
Tavoliere;12;Cerignola;Bisceglie;0;2
Tavoliere;12;Corato;Ruvo di Puglia;1;2
Tavoliere;13;Andria;Cerignola;1;0
Tavoliere;13;Poggio Orsini;Corato;0;1
Tavoliere;13;Canosa di Puglia;Terlizzi;2;0
Tavoliere;13;Trinitapoli;Barletta;1;0
Tavoliere;13;Trani;Altamura;0;1
Tavoliere;13;San Ferdinando di Puglia;Molfetta;0;0
Tavoliere;13;Spinazzola;Minervino Murge;1;0
Tavoliere;13;Bisceglie;Margherita di Savoia;1;0
Tavoliere;13;Ruvo di Puglia;Gravina in Puglia;2;0
Tavoliere;14;Terlizzi;Trani;3;1
Tavoliere;14;Gravina in Puglia;Trinitapoli;0;0
Tavoliere;14;Molfetta;Ruvo di Puglia;0;0
Tavoliere;14;Minervino Murge;Poggio Orsini;1;0
Tavoliere;14;Altamura;Bisceglie;0;1
Tavoliere;14;Zapponeta;San Ferdinando di Puglia;0;0
Tavoliere;14;Margherita di Savoia;Andria;1;1
Tavoliere;14;Cerignola;Canosa di Puglia;1;0
Tavoliere;14;Corato;Spinazzola;0;2
Tavoliere;15;Andria;Altamura;0;0
Tavoliere;15;Spinazzola;Barletta;0;0
Tavoliere;15;San Ferdinando di Puglia;Minervino Murge;0;1
Tavoliere;15;Trani;Cerignola;0;2
Tavoliere;15;Trinitapoli;Margherita di Savoia;1;1
Tavoliere;15;Canosa di Puglia;Molfetta;0;0
Tavoliere;15;Poggio Orsini;Gravina in Puglia;4;2
Tavoliere;15;Terlizzi;Zapponeta;1;0
Tavoliere;15;Bisceglie;Ruvo di Puglia;0;1
Tavoliere;16;Barletta;Cerignola;1;0
Tavoliere;16;Gravina in Puglia;Trani;1;0
Tavoliere;16;Molfetta;Altamura;0;2
Tavoliere;16;Minervino Murge;Trinitapoli;0;0
Tavoliere;16;Zapponeta;Poggio Orsini;1;1
Tavoliere;16;Spinazzola;Bisceglie;1;0
Tavoliere;16;Margherita di Savoia;San Ferdinando di Puglia;0;1
Tavoliere;16;Ruvo di Puglia;Andria;0;0
Tavoliere;16;Corato;Terlizzi;1;0
Tavoliere;17;Andria;Corato;0;1
Tavoliere;17;Terlizzi;Gravina in Puglia;3;1
Tavoliere;17;Poggio Orsini;Spinazzola;0;1
Tavoliere;17;Canosa di Puglia;Ruvo di Puglia;1;2
Tavoliere;17;Trinitapoli;Molfetta;0;0
Tavoliere;17;Altamura;Zapponeta;0;0
Tavoliere;17;San Ferdinando di Puglia;Barletta;0;0
Tavoliere;17;Bisceglie;Minervino Murge;1;0
Tavoliere;17;Cerignola;Margherita di Savoia;0;1
Tavoliere;18;Barletta;Poggio Orsini;0;2
Tavoliere;18;Gravina in Puglia;Altamura;1;2
Tavoliere;18;Molfetta;Andria;0;0
Tavoliere;18;Minervino Murge;Cerignola;0;0
Tavoliere;18;Zapponeta;Trinitapoli;0;1
Tavoliere;18;Spinazzola;Canosa di Puglia;0;0
Tavoliere;18;Margherita di Savoia;Terlizzi;1;3
Tavoliere;18;Ruvo di Puglia;San Ferdinando di Puglia;0;1
Tavoliere;18;Corato;Trani;1;0
Tavoliere;19;Cerignola;Molfetta;0;1
Tavoliere;19;Terlizzi;Barletta;0;0
Tavoliere;19;Canosa di Puglia;Zapponeta;0;1
Tavoliere;19;Trinitapoli;Ruvo di Puglia;1;0
Tavoliere;19;Altamura;Margherita di Savoia;0;1
Tavoliere;19;Trani;Spinazzola;0;3
Tavoliere;19;San Ferdinando di Puglia;Corato;0;2
Tavoliere;19;Bisceglie;Gravina in Puglia;3;2
Tavoliere;19;Andria;Minervino Murge;0;1
Tavoliere;20;Zapponeta;Cerignola;2;1
Tavoliere;20;Barletta;Andria;1;0
Tavoliere;20;Canosa di Puglia;Bisceglie;0;1
Tavoliere;20;Minervino Murge;Margherita di Savoia;1;1
Tavoliere;20;Spinazzola;San Ferdinando di Puglia;0;1
Tavoliere;20;Trinitapoli;Trani;1;1
Tavoliere;20;Corato;Altamura;2;2
Tavoliere;20;Molfetta;Gravina in Puglia;1;1
Tavoliere;20;Ruvo di Puglia;Poggio Orsini;0;1
Tavoliere;21;Poggio Orsini;Canosa di Puglia;1;0
Tavoliere;21;Altamura;Barletta;1;1
Tavoliere;21;Cerignola;Corato;1;2
Tavoliere;21;Bisceglie;Molfetta;0;2
Tavoliere;21;San Ferdinando di Puglia;Trinitapoli;0;1
Tavoliere;21;Gravina in Puglia;Minervino Murge;1;0
Tavoliere;21;Trani;Zapponeta;1;0
Tavoliere;21;Terlizzi;Spinazzola;0;0
Tavoliere;21;Margherita di Savoia;Ruvo di Puglia;0;0
Tavoliere;22;Trinitapoli;Poggio Orsini;0;1
Tavoliere;22;Canosa di Puglia;Andria;1;0
Tavoliere;22;Minervino Murge;Terlizzi;1;0
Tavoliere;22;Zapponeta;Gravina in Puglia;1;0
Tavoliere;22;Spinazzola;Altamura;0;4
Tavoliere;22;Barletta;Trani;0;0
Tavoliere;22;Molfetta;Margherita di Savoia;1;0
Tavoliere;22;Corato;Bisceglie;0;0
Tavoliere;22;Ruvo di Puglia;Cerignola;1;0
Tavoliere;23;Poggio Orsini;Molfetta;2;1
Tavoliere;23;Bisceglie;Barletta;4;0
Tavoliere;23;San Ferdinando di Puglia;Canosa di Puglia;0;1
Tavoliere;23;Andria;Trinitapoli;0;1
Tavoliere;23;Trani;Minervino Murge;1;1
Tavoliere;23;Cerignola;Spinazzola;2;1
Tavoliere;23;Terlizzi;Ruvo di Puglia;0;1
Tavoliere;23;Gravina in Puglia;Corato;2;0
Tavoliere;23;Margherita di Savoia;Zapponeta;0;1
Tavoliere;24;Ruvo di Puglia;Trani;0;0
Tavoliere;24;Canosa di Puglia;Margherita di Savoia;2;0
Tavoliere;24;San Ferdinando di Puglia;Poggio Orsini;0;3
Tavoliere;24;Barletta;Corato;0;0
Tavoliere;24;Trinitapoli;Cerignola;0;0
Tavoliere;24;Minervino Murge;Altamura;2;0
Tavoliere;24;Spinazzola;Andria;0;0
Tavoliere;24;Molfetta;Terlizzi;1;1
Tavoliere;24;Zapponeta;Bisceglie;0;1
Tavoliere;25;Minervino Murge;Barletta;1;0
Tavoliere;25;Gravina in Puglia;Canosa di Puglia;1;1
Tavoliere;25;Terlizzi;Trinitapoli;0;2
Tavoliere;25;Andria;San Ferdinando di Puglia;0;0
Tavoliere;25;Corato;Zapponeta;0;0
Tavoliere;25;Margherita di Savoia;Spinazzola;1;0
Tavoliere;25;Trani;Bisceglie;0;4
Tavoliere;25;Altamura;Ruvo di Puglia;0;0
Tavoliere;25;Poggio Orsini;Cerignola;1;0
Tavoliere;26;Bisceglie;Andria;1;1
Tavoliere;26;Cerignola;Terlizzi;2;1
Tavoliere;26;Spinazzola;Gravina in Puglia;2;0
Tavoliere;26;Ruvo di Puglia;Minervino Murge;0;0
Tavoliere;26;Canosa di Puglia;Altamura;2;1
Tavoliere;26;San Ferdinando di Puglia;Trani;0;1
Tavoliere;26;Barletta;Zapponeta;0;2
Tavoliere;26;Poggio Orsini;Margherita di Savoia;2;1
Tavoliere;26;Molfetta;Corato;1;0
Tavoliere;27;Terlizzi;Andria;0;0
Tavoliere;27;Trani;Poggio Orsini;0;0
Tavoliere;27;Corato;Canosa di Puglia;1;1
Tavoliere;27;Minervino Murge;Molfetta;2;2
Tavoliere;27;Altamura;San Ferdinando di Puglia;0;2
Tavoliere;27;Zapponeta;Spinazzola;0;0
Tavoliere;27;Barletta;Margherita di Savoia;0;0
Tavoliere;27;Trinitapoli;Bisceglie;0;1
Tavoliere;27;Gravina in Puglia;Cerignola;0;1
Tavoliere;28;Canosa di Puglia;Minervino Murge;2;0
Tavoliere;28;Ruvo di Puglia;Barletta;0;0
Tavoliere;28;Poggio Orsini;Altamura;2;1
Tavoliere;28;Molfetta;Trani;3;0
Tavoliere;28;Margherita di Savoia;Corato;1;3
Tavoliere;28;Andria;Zapponeta;1;0
Tavoliere;28;Bisceglie;Terlizzi;0;0
Tavoliere;28;San Ferdinando di Puglia;Gravina in Puglia;0;3
Tavoliere;28;Spinazzola;Trinitapoli;1;1
Tavoliere;29;Trani;Andria;0;1
Tavoliere;29;Terlizzi;Poggio Orsini;0;2
Tavoliere;29;Trinitapoli;Canosa di Puglia;1;2
Tavoliere;29;Barletta;Molfetta;1;2
Tavoliere;29;Corato;Minervino Murge;2;0
Tavoliere;29;Bisceglie;San Ferdinando di Puglia;1;0
Tavoliere;29;Gravina in Puglia;Margherita di Savoia;0;4
Tavoliere;29;Zapponeta;Ruvo di Puglia;0;0
Tavoliere;29;Altamura;Cerignola;0;0
Tavoliere;30;Canosa di Puglia;Barletta;1;0
Tavoliere;30;Andria;Gravina in Puglia;0;0
Tavoliere;30;Corato;Trinitapoli;1;1
Tavoliere;30;Terlizzi;Altamura;1;1
Tavoliere;30;Margherita di Savoia;Trani;4;0
Tavoliere;30;Cerignola;San Ferdinando di Puglia;3;1
Tavoliere;30;Molfetta;Zapponeta;0;0
Tavoliere;30;Poggio Orsini;Bisceglie;1;0
Tavoliere;30;Spinazzola;Ruvo di Puglia;2;0
Tavoliere;31;Gravina in Puglia;Barletta;1;1
Tavoliere;31;San Ferdinando di Puglia;Terlizzi;0;2
Tavoliere;31;Andria;Poggio Orsini;0;0
Tavoliere;31;Trani;Canosa di Puglia;1;0
Tavoliere;31;Spinazzola;Molfetta;0;0
Tavoliere;31;Zapponeta;Minervino Murge;0;0
Tavoliere;31;Trinitapoli;Altamura;2;0
Tavoliere;31;Bisceglie;Cerignola;0;1
Tavoliere;31;Ruvo di Puglia;Corato;2;0
Tavoliere;32;Cerignola;Andria;0;0
Tavoliere;32;Corato;Poggio Orsini;1;0
Tavoliere;32;Terlizzi;Canosa di Puglia;1;2
Tavoliere;32;Barletta;Trinitapoli;1;1
Tavoliere;32;Altamura;Trani;0;0
Tavoliere;32;Molfetta;San Ferdinando di Puglia;1;0
Tavoliere;32;Minervino Murge;Spinazzola;2;2
Tavoliere;32;Margherita di Savoia;Bisceglie;1;3
Tavoliere;32;Gravina in Puglia;Ruvo di Puglia;2;0
Tavoliere;33;Trani;Terlizzi;3;0
Tavoliere;33;Trinitapoli;Gravina in Puglia;1;0
Tavoliere;33;Ruvo di Puglia;Molfetta;2;0
Tavoliere;33;Poggio Orsini;Minervino Murge;0;2
Tavoliere;33;Bisceglie;Altamura;0;0
Tavoliere;33;San Ferdinando di Puglia;Zapponeta;1;1
Tavoliere;33;Andria;Margherita di Savoia;0;0
Tavoliere;33;Canosa di Puglia;Cerignola;0;1
Tavoliere;33;Spinazzola;Corato;0;0
Tavoliere;34;Altamura;Andria;0;1
Tavoliere;34;Barletta;Spinazzola;0;0
Tavoliere;34;Minervino Murge;San Ferdinando di Puglia;1;1
Tavoliere;34;Cerignola;Trani;1;0
Tavoliere;34;Margherita di Savoia;Trinitapoli;0;0
Tavoliere;34;Molfetta;Canosa di Puglia;0;0
Tavoliere;34;Gravina in Puglia;Poggio Orsini;2;0
Tavoliere;34;Zapponeta;Terlizzi;0;3
Tavoliere;34;Ruvo di Puglia;Bisceglie;1;1
Tavoliere;35;Cerignola;Barletta;0;2
Tavoliere;35;Trani;Gravina in Puglia;0;1
Tavoliere;35;Altamura;Molfetta;1;2
Tavoliere;35;Trinitapoli;Minervino Murge;1;2
Tavoliere;35;Poggio Orsini;Zapponeta;0;0
Tavoliere;35;Bisceglie;Spinazzola;1;0
Tavoliere;35;San Ferdinando di Puglia;Margherita di Savoia;1;1
Tavoliere;35;Andria;Ruvo di Puglia;0;0
Tavoliere;35;Terlizzi;Corato;0;1
Tavoliere;36;Corato;Andria;0;1
Tavoliere;36;Gravina in Puglia;Terlizzi;2;3
Tavoliere;36;Spinazzola;Poggio Orsini;0;0
Tavoliere;36;Ruvo di Puglia;Canosa di Puglia;0;0
Tavoliere;36;Molfetta;Trinitapoli;0;0
Tavoliere;36;Zapponeta;Altamura;0;1
Tavoliere;36;Barletta;San Ferdinando di Puglia;1;1
Tavoliere;36;Minervino Murge;Bisceglie;1;0
Tavoliere;36;Margherita di Savoia;Cerignola;1;0
Tavoliere;37;Poggio Orsini;Barletta;0;0
Tavoliere;37;Altamura;Gravina in Puglia;0;0
Tavoliere;37;Andria;Molfetta;2;1
Tavoliere;37;Cerignola;Minervino Murge;0;1
Tavoliere;37;Trinitapoli;Zapponeta;1;0
Tavoliere;37;Canosa di Puglia;Spinazzola;1;0
Tavoliere;37;Terlizzi;Margherita di Savoia;3;1
Tavoliere;37;San Ferdinando di Puglia;Ruvo di Puglia;0;0
Tavoliere;37;Trani;Corato;0;0
Tavoliere;38;Molfetta;Cerignola;0;2
Tavoliere;38;Barletta;Terlizzi;0;0
Tavoliere;38;Zapponeta;Canosa di Puglia;0;1
Tavoliere;38;Ruvo di Puglia;Trinitapoli;0;1
Tavoliere;38;Margherita di Savoia;Altamura;2;1
Tavoliere;38;Spinazzola;Trani;0;0
Tavoliere;38;Corato;San Ferdinando di Puglia;2;1
Tavoliere;38;Gravina in Puglia;Bisceglie;1;1
Tavoliere;38;Minervino Murge;Andria;0;0
Trulli;1;Castellaneta;Ginosa;0;0
Trulli;1;Laterza;Massafra;1;0
Trulli;1;Mottola;Palagianello;1;1
Trulli;1;Palagiano;Alberobello;2;6
Trulli;1;Castellana Grotte;Conversano;1;0
Trulli;1;Gioia del Colle;Mola di Bari;2;1
Trulli;1;Monopoli;Noci;1;1
Trulli;1;Noicattaro;Polignano a Mare;0;2
Trulli;1;Putignano;Rutigliano;0;1
Trulli;1;Sammichele di Bari;Turi;3;0
Trulli;2;Palagianello;Putignano;0;0
Trulli;2;Massafra;Monopoli;1;1
Trulli;2;Noci;Castellaneta;2;0
Trulli;2;Turi;Laterza;0;1
Trulli;2;Polignano a Mare;Mottola;1;3
Trulli;2;Mola di Bari;Castellana Grotte;2;0
Trulli;2;Alberobello;Noicattaro;5;1
Trulli;2;Ginosa;Gioia del Colle;1;2
Trulli;2;Conversano;Sammichele di Bari;0;2
Trulli;2;Rutigliano;Palagiano;1;2
Trulli;3;Putignano;Mola di Bari;1;2
Trulli;3;Laterza;Palagianello;0;0
Trulli;3;Sammichele di Bari;Alberobello;2;3
Trulli;3;Noicattaro;Ginosa;2;2
Trulli;3;Monopoli;Conversano;3;1
Trulli;3;Gioia del Colle;Massafra;1;1
Trulli;3;Castellana Grotte;Turi;1;1
Trulli;3;Palagiano;Polignano a Mare;0;1
Trulli;3;Mottola;Noci;1;0
Trulli;3;Castellaneta;Rutigliano;0;1
Trulli;4;Polignano a Mare;Putignano;0;0
Trulli;4;Massafra;Mottola;2;1
Trulli;4;Palagianello;Castellana Grotte;0;2
Trulli;4;Mola di Bari;Laterza;1;0
Trulli;4;Alberobello;Gioia del Colle;5;1
Trulli;4;Conversano;Castellaneta;0;4
Trulli;4;Rutigliano;Sammichele di Bari;1;3
Trulli;4;Noci;Noicattaro;0;1
Trulli;4;Ginosa;Palagiano;1;3
Trulli;4;Turi;Monopoli;1;2
Trulli;5;Gioia del Colle;Rutigliano;5;1
Trulli;5;Palagiano;Palagianello;1;0
Trulli;5;Putignano;Castellana Grotte;1;0
Trulli;5;Noci;Massafra;1;1
Trulli;5;Castellaneta;Mola di Bari;0;1
Trulli;5;Monopoli;Alberobello;1;6
Trulli;5;Noicattaro;Turi;2;1
Trulli;5;Laterza;Conversano;3;1
Trulli;5;Sammichele di Bari;Polignano a Mare;4;4
Trulli;5;Mottola;Ginosa;3;0
Trulli;6;Massafra;Alberobello;1;2
Trulli;6;Palagianello;Noicattaro;1;4
Trulli;6;Polignano a Mare;Turi;0;0
Trulli;6;Mola di Bari;Sammichele di Bari;0;5
Trulli;6;Castellana Grotte;Laterza;0;4
Trulli;6;Ginosa;Noci;0;0
Trulli;6;Conversano;Palagiano;1;1
Trulli;6;Mottola;Gioia del Colle;2;1
Trulli;6;Rutigliano;Monopoli;0;3
Trulli;6;Castellaneta;Putignano;0;0
Trulli;7;Laterza;Mottola;1;0
Trulli;7;Sammichele di Bari;Castellaneta;2;3
Trulli;7;Turi;Mola di Bari;0;0
Trulli;7;Noicattaro;Conversano;3;0
Trulli;7;Alberobello;Rutigliano;3;0
Trulli;7;Monopoli;Palagianello;2;1
Trulli;7;Gioia del Colle;Castellana Grotte;3;0
Trulli;7;Ginosa;Massafra;2;1
Trulli;7;Palagiano;Putignano;2;1
Trulli;7;Noci;Polignano a Mare;0;2
Trulli;8;Laterza;Sammichele di Bari;1;3
Trulli;8;Putignano;Gioia del Colle;1;3
Trulli;8;Palagianello;Noci;0;4
Trulli;8;Polignano a Mare;Alberobello;4;3
Trulli;8;Castellana Grotte;Monopoli;0;1
Trulli;8;Conversano;Ginosa;1;1
Trulli;8;Palagiano;Massafra;1;3
Trulli;8;Mottola;Mola di Bari;0;2
Trulli;8;Rutigliano;Turi;0;0
Trulli;8;Castellaneta;Noicattaro;2;1
Trulli;9;Alberobello;Palagianello;3;1
Trulli;9;Massafra;Rutigliano;2;1
Trulli;9;Monopoli;Putignano;0;0
Trulli;9;Gioia del Colle;Polignano a Mare;1;2
