Gruppo;Giornata;Casa;Tras;Gol Casa;Gol Tras
Apuania;22;Aulla;Licciana Nardi;0;2
Apuania;22;Piazza al Serchio;Filattiera;2;1
Apuania;22;Sillano Giuncugnano;Bagnone;1;1
Apuania;23;Villafranca in Lunigiana;Aulla;2;2
Apuania;23;Filattiera;Minucciano;0;3
Apuania;23;Massa;Casola in Lunigiana;1;4
Apuania;23;Carrara;Comano;0;2
Apuania;23;Mulazzo;Podenzana;0;1
Apuania;23;Bagnone;Montignoso;1;1
Apuania;23;Zeri;Sillano Giuncugnano;1;3
Apuania;23;Tresana;Piazza al Serchio;1;0
Apuania;23;Licciana Nardi;Fivizzano;3;2
Apuania;23;Pontremoli;Fosdinovo;1;0
Apuania;24;Sillano Giuncugnano;Mulazzo;2;1
Apuania;24;Casola in Lunigiana;Licciana Nardi;1;1
Apuania;24;Massa;Villafranca in Lunigiana;1;0
Apuania;24;Minucciano;Piazza al Serchio;0;2
Apuania;24;Comano;Bagnone;3;1
Apuania;24;Podenzana;Pontremoli;0;1
Apuania;24;Fosdinovo;Tresana;0;3
Apuania;24;Montignoso;Carrara;2;3
Apuania;24;Aulla;Zeri;2;2
Apuania;24;Fivizzano;Filattiera;2;4
Apuania;25;Podenzana;Minucciano;2;2
Apuania;25;Tresana;Casola in Lunigiana;2;0
Apuania;25;Fosdinovo;Aulla;0;1
Apuania;25;Zeri;Comano;3;1
Apuania;25;Carrara;Massa;2;0
Apuania;25;Piazza al Serchio;Fivizzano;2;1
Apuania;25;Licciana Nardi;Montignoso;2;0
Apuania;25;Mulazzo;Filattiera;3;2
Apuania;25;Pontremoli;Sillano Giuncugnano;1;0
Apuania;25;Villafranca in Lunigiana;Bagnone;0;3
Apuania;26;Filattiera;Carrara;1;1
Apuania;26;Bagnone;Zeri;1;2
Apuania;26;Comano;Fosdinovo;2;0
Apuania;26;Montignoso;Tresana;1;1
Apuania;26;Sillano Giuncugnano;Podenzana;2;2
Apuania;26;Casola in Lunigiana;Pontremoli;3;1
Apuania;26;Massa;Mulazzo;0;2
Apuania;26;Minucciano;Fivizzano;2;1
Apuania;26;Villafranca in Lunigiana;Licciana Nardi;1;1
Apuania;26;Aulla;Piazza al Serchio;1;3
Apuania;27;Zeri;Carrara;1;0
Apuania;27;Mulazzo;Villafranca in Lunigiana;0;3
Apuania;27;Piazza al Serchio;Casola in Lunigiana;2;5
Apuania;27;Podenzana;Aulla;0;1
Apuania;27;Pontremoli;Massa;0;2
Apuania;27;Fivizzano;Montignoso;1;2
Apuania;27;Minucciano;Licciana Nardi;2;2
Apuania;27;Comano;Filattiera;2;0
Apuania;27;Fosdinovo;Sillano Giuncugnano;1;1
Apuania;27;Tresana;Bagnone;0;1
Apuania;28;Casola in Lunigiana;Podenzana;1;1
Apuania;28;Sillano Giuncugnano;Minucciano;1;2
Apuania;28;Villafranca in Lunigiana;Pontremoli;0;1
Apuania;28;Aulla;Mulazzo;1;0
Apuania;28;Licciana Nardi;Piazza al Serchio;2;1
Apuania;28;Bagnone;Fosdinovo;3;1
Apuania;28;Carrara;Fivizzano;1;0
Apuania;28;Filattiera;Zeri;1;3
Apuania;28;Massa;Tresana;0;0
Apuania;28;Montignoso;Comano;0;1
Apuania;29;Mulazzo;Carrara;2;1
Apuania;29;Zeri;Villafranca in Lunigiana;4;2
Apuania;29;Comano;Casola in Lunigiana;0;1
Apuania;29;Minucciano;Aulla;0;1
Apuania;29;Piazza al Serchio;Podenzana;0;2
Apuania;29;Filattiera;Massa;0;0
Apuania;29;Fosdinovo;Montignoso;0;3
Apuania;29;Tresana;Licciana Nardi;1;1
Apuania;29;Fivizzano;Sillano Giuncugnano;2;2
Apuania;29;Pontremoli;Bagnone;0;1
Apuania;30;Casola in Lunigiana;Minucciano;2;0
Apuania;30;Podenzana;Fosdinovo;0;0
Apuania;30;Carrara;Tresana;1;2
Apuania;30;Piazza al Serchio;Comano;1;1
Apuania;30;Zeri;Pontremoli;0;2
Apuania;30;Licciana Nardi;Mulazzo;1;1
Apuania;30;Bagnone;Massa;3;0
Apuania;30;Aulla;Fivizzano;1;1
Apuania;30;Villafranca in Lunigiana;Filattiera;3;0
Apuania;30;Montignoso;Sillano Giuncugnano;3;1
Apuania;31;Tresana;Minucciano;0;1
Apuania;31;Massa;Zeri;2;0
Apuania;31;Carrara;Villafranca in Lunigiana;2;2
Apuania;31;Mulazzo;Casola in Lunigiana;2;0
Apuania;31;Montignoso;Aulla;1;0
Apuania;31;Fivizzano;Podenzana;6;2
Apuania;31;Comano;Pontremoli;0;0
Apuania;31;Fosdinovo;Licciana Nardi;1;3
Apuania;31;Filattiera;Bagnone;2;1
Apuania;31;Sillano Giuncugnano;Piazza al Serchio;1;0
Apuania;32;Bagnone;Carrara;0;1
Apuania;32;Fivizzano;Fosdinovo;0;1
Apuania;32;Piazza al Serchio;Villafranca in Lunigiana;2;2
Apuania;32;Zeri;Casola in Lunigiana;3;2
Apuania;32;Minucciano;Comano;0;1
Apuania;32;Pontremoli;Mulazzo;1;1
Apuania;32;Aulla;Massa;2;0
Apuania;32;Podenzana;Montignoso;0;2
Apuania;32;Licciana Nardi;Filattiera;2;1
Apuania;32;Tresana;Sillano Giuncugnano;0;0
Apuania;33;Fosdinovo;Minucciano;0;2
Apuania;33;Mulazzo;Zeri;2;2
Apuania;33;Comano;Tresana;1;2
Apuania;33;Sillano Giuncugnano;Aulla;2;1
Apuania;33;Villafranca in Lunigiana;Podenzana;3;1
Apuania;33;Filattiera;Pontremoli;1;4
Apuania;33;Massa;Fivizzano;2;1
Apuania;33;Carrara;Licciana Nardi;0;0
Apuania;33;Casola in Lunigiana;Bagnone;1;4
Apuania;33;Montignoso;Piazza al Serchio;2;3
Apuania;34;Pontremoli;Carrara;1;0
Apuania;34;Minucciano;Montignoso;3;0
Apuania;34;Podenzana;Massa;0;2
Apuania;34;Bagnone;Mulazzo;1;3
Apuania;34;Licciana Nardi;Comano;2;3
Apuania;34;Aulla;Casola in Lunigiana;4;3
Apuania;34;Tresana;Villafranca in Lunigiana;2;0
Apuania;34;Piazza al Serchio;Fosdinovo;2;1
Apuania;34;Fivizzano;Zeri;3;3
Apuania;34;Sillano Giuncugnano;Filattiera;0;2
Apuania;35;Bagnone;Minucciano;2;2
Apuania;35;Casola in Lunigiana;Fosdinovo;0;0
Apuania;35;Mulazzo;Tresana;1;4
Apuania;35;Pontremoli;Aulla;2;0
Apuania;35;Comano;Podenzana;3;2
Apuania;35;Villafranca in Lunigiana;Fivizzano;1;2
Apuania;35;Filattiera;Montignoso;2;1
Apuania;35;Massa;Licciana Nardi;1;0
Apuania;35;Carrara;Sillano Giuncugnano;1;4
Apuania;35;Zeri;Piazza al Serchio;4;2
Apuania;36;Piazza al Serchio;Carrara;2;3
Apuania;36;Tresana;Zeri;3;0
Apuania;36;Montignoso;Villafranca in Lunigiana;0;2
Apuania;36;Sillano Giuncugnano;Casola in Lunigiana;7;1
Apuania;36;Aulla;Comano;0;0
Apuania;36;Fivizzano;Pontremoli;1;0
Apuania;36;Fosdinovo;Mulazzo;3;1
Apuania;36;Minucciano;Massa;0;1
Apuania;36;Podenzana;Filattiera;1;1
Apuania;36;Licciana Nardi;Bagnone;1;1
Apuania;37;Villafranca in Lunigiana;Minucciano;1;0
Apuania;37;Filattiera;Fosdinovo;1;2
Apuania;37;Pontremoli;Tresana;1;3
Apuania;37;Carrara;Aulla;0;2
Apuania;37;Bagnone;Podenzana;2;1
Apuania;37;Comano;Fivizzano;0;3
Apuania;37;Casola in Lunigiana;Montignoso;3;2
Apuania;37;Zeri;Licciana Nardi;2;1
Apuania;37;Massa;Sillano Giuncugnano;2;4
Apuania;37;Mulazzo;Piazza al Serchio;3;0
Apuania;38;Aulla;Bagnone;1;2
Apuania;38;Minucciano;Zeri;1;2
Apuania;38;Fosdinovo;Villafranca in Lunigiana;1;3
Apuania;38;Fivizzano;Casola in Lunigiana;3;1
Apuania;38;Sillano Giuncugnano;Comano;3;3
Apuania;38;Licciana Nardi;Pontremoli;2;1
Apuania;38;Montignoso;Mulazzo;1;1
Apuania;38;Piazza al Serchio;Massa;3;1
Apuania;38;Tresana;Filattiera;2;0
Apuania;38;Podenzana;Carrara;0;5
Garfagnana;1;Camaiore;Villa Collemandina;0;0
Garfagnana;1;Camporgiano;Fabbriche di Vergemoli;1;1
Garfagnana;1;Careggine;Pescaglia;1;3
Garfagnana;1;Forte dei Marmi;Molazzana;0;0
Garfagnana;1;Pietrasanta;Castelnuovo di Garfagnana;2;1
Garfagnana;1;Pieve Fosciana;Gallicano;3;1
Garfagnana;1;San Romano di Garfagnana;Coreglia Antelminelli;2;0
Garfagnana;1;Serravezza;Fosciandora;0;0
Garfagnana;1;Stazzema;Castiglione di Garfagnana;0;1
Garfagnana;1;Vagli Sotto;Barga;2;1
Garfagnana;2;Pescaglia;Stazzema;3;0
Garfagnana;2;Fabbriche di Vergemoli;San Romano di Garfagnana;0;4
Garfagnana;2;Coreglia Antelminelli;Camaiore;0;0
Garfagnana;2;Barga;Camporgiano;2;0
Garfagnana;2;Fosciandora;Careggine;1;0
Garfagnana;2;Gallicano;Pietrasanta;2;4
Garfagnana;2;Molazzana;Serravezza;0;0
Garfagnana;2;Villa Collemandina;Pieve Fosciana;2;4
Garfagnana;2;Castelnuovo di Garfagnana;Vagli Sotto;1;1
Garfagnana;2;Castiglione di Garfagnana;Forte dei Marmi;0;0
Garfagnana;3;Stazzema;Gallicano;0;0
Garfagnana;3;Camporgiano;Pescaglia;0;3
Garfagnana;3;Vagli Sotto;Molazzana;0;0
Garfagnana;3;Serravezza;Villa Collemandina;0;0
Garfagnana;3;San Romano di Garfagnana;Castelnuovo di Garfagnana;3;0
Garfagnana;3;Pieve Fosciana;Fabbriche di Vergemoli;5;2
Garfagnana;3;Pietrasanta;Barga;2;2
Garfagnana;3;Forte dei Marmi;Fosciandora;0;0
Garfagnana;3;Careggine;Coreglia Antelminelli;0;0
Garfagnana;3;Camaiore;Castiglione di Garfagnana;0;0
Garfagnana;4;Fosciandora;Stazzema;1;0
Garfagnana;4;Fabbriche di Vergemoli;Careggine;2;0
Garfagnana;4;Pescaglia;Pietrasanta;2;2
Garfagnana;4;Gallicano;Camporgiano;2;2
Garfagnana;4;Molazzana;Pieve Fosciana;1;4
Garfagnana;4;Castelnuovo di Garfagnana;Camaiore;0;1
Garfagnana;4;Castiglione di Garfagnana;Vagli Sotto;1;0
Garfagnana;4;Coreglia Antelminelli;Serravezza;0;2
Garfagnana;4;Villa Collemandina;Forte dei Marmi;0;1
Garfagnana;4;Barga;San Romano di Garfagnana;4;1
Garfagnana;5;Pieve Fosciana;Castiglione di Garfagnana;5;2
Garfagnana;5;Forte dei Marmi;Pescaglia;1;2
Garfagnana;5;Stazzema;Pietrasanta;0;1
Garfagnana;5;Coreglia Antelminelli;Fabbriche di Vergemoli;1;2
Garfagnana;5;Camaiore;Gallicano;1;0
Garfagnana;5;San Romano di Garfagnana;Molazzana;0;0
Garfagnana;5;Serravezza;Barga;3;0
Garfagnana;5;Camporgiano;Castelnuovo di Garfagnana;3;1
Garfagnana;5;Vagli Sotto;Fosciandora;0;0
Garfagnana;5;Careggine;Villa Collemandina;1;0
Garfagnana;6;Fabbriche di Vergemoli;Molazzana;0;3
Garfagnana;6;Pescaglia;Serravezza;0;0
Garfagnana;6;Fosciandora;Barga;1;0
Garfagnana;6;Gallicano;Vagli Sotto;1;1
Garfagnana;6;Pietrasanta;Camporgiano;1;2
Garfagnana;6;Villa Collemandina;Coreglia Antelminelli;1;1
Garfagnana;6;Castelnuovo di Garfagnana;Forte dei Marmi;1;1
Garfagnana;6;Careggine;Pieve Fosciana;2;4
Garfagnana;6;Castiglione di Garfagnana;San Romano di Garfagnana;1;2
Garfagnana;6;Camaiore;Stazzema;0;0
Garfagnana;7;Camporgiano;Careggine;1;4
Garfagnana;7;Vagli Sotto;Camaiore;0;0
Garfagnana;7;Barga;Gallicano;1;1
Garfagnana;7;Serravezza;Castelnuovo di Garfagnana;2;0
Garfagnana;7;Molazzana;Castiglione di Garfagnana;1;0
Garfagnana;7;San Romano di Garfagnana;Pescaglia;1;1
Garfagnana;7;Pieve Fosciana;Pietrasanta;2;1
Garfagnana;7;Villa Collemandina;Fabbriche di Vergemoli;2;1
Garfagnana;7;Forte dei Marmi;Stazzema;0;0
Garfagnana;7;Coreglia Antelminelli;Fosciandora;1;0
Garfagnana;8;Camporgiano;Vagli Sotto;3;3
Garfagnana;8;Stazzema;Pieve Fosciana;0;0
Garfagnana;8;Pescaglia;Coreglia Antelminelli;0;0
Garfagnana;8;Fosciandora;Molazzana;1;0
Garfagnana;8;Pietrasanta;San Romano di Garfagnana;4;0
Garfagnana;8;Castelnuovo di Garfagnana;Villa Collemandina;0;4
Garfagnana;8;Forte dei Marmi;Fabbriche di Vergemoli;1;0
Garfagnana;8;Careggine;Gallicano;2;1
Garfagnana;8;Castiglione di Garfagnana;Barga;0;1
Garfagnana;8;Camaiore;Serravezza;0;0
Garfagnana;9;Molazzana;Pescaglia;0;1
Garfagnana;9;Fabbriche di Vergemoli;Castiglione di Garfagnana;1;1
Garfagnana;9;San Romano di Garfagnana;Stazzema;3;1
Garfagnana;9;Pieve Fosciana;Fosciandora;1;0
Garfagnana;9;Coreglia Antelminelli;Forte dei Marmi;0;1
Garfagnana;9;Barga;Camaiore;1;0
Garfagnana;9;Villa Collemandina;Camporgiano;0;2
Garfagnana;9;Vagli Sotto;Careggine;0;1
Garfagnana;9;Serravezza;Pietrasanta;1;0
Garfagnana;9;Gallicano;Castelnuovo di Garfagnana;2;2
Garfagnana;10;Camporgiano;Pieve Fosciana;2;2
Garfagnana;10;Stazzema;Vagli Sotto;0;0
Garfagnana;10;Pescaglia;Gallicano;1;1
Garfagnana;10;Fosciandora;Fabbriche di Vergemoli;1;2
Garfagnana;10;Molazzana;Coreglia Antelminelli;0;0
Garfagnana;10;Pietrasanta;Careggine;1;1
Garfagnana;10;Castelnuovo di Garfagnana;Barga;0;1
Garfagnana;10;Forte dei Marmi;Serravezza;0;0
Garfagnana;10;Castiglione di Garfagnana;Villa Collemandina;0;0
Garfagnana;10;Camaiore;San Romano di Garfagnana;2;0
Garfagnana;11;Fabbriche di Vergemoli;Pescaglia;2;2
Garfagnana;11;Barga;Molazzana;1;0
Garfagnana;11;Serravezza;Camporgiano;1;0
Garfagnana;11;Gallicano;Coreglia Antelminelli;0;1
Garfagnana;11;San Romano di Garfagnana;Vagli Sotto;2;0
Garfagnana;11;Pieve Fosciana;Forte dei Marmi;2;1
Garfagnana;11;Pietrasanta;Camaiore;3;0
Garfagnana;11;Villa Collemandina;Fosciandora;1;0
Garfagnana;11;Careggine;Stazzema;1;0
Garfagnana;11;Castiglione di Garfagnana;Castelnuovo di Garfagnana;1;1
Garfagnana;12;Fabbriche di Vergemoli;Serravezza;1;2
Garfagnana;12;Vagli Sotto;Pietrasanta;2;1
Garfagnana;12;Stazzema;Camporgiano;2;3
Garfagnana;12;Pescaglia;Pieve Fosciana;0;1
Garfagnana;12;Fosciandora;Castelnuovo di Garfagnana;1;0
Garfagnana;12;Molazzana;Villa Collemandina;1;0
Garfagnana;12;San Romano di Garfagnana;Gallicano;3;2
Garfagnana;12;Forte dei Marmi;Barga;0;0
Garfagnana;12;Camaiore;Careggine;0;1
Garfagnana;12;Coreglia Antelminelli;Castiglione di Garfagnana;1;0
Garfagnana;13;Camporgiano;Camaiore;0;2
Garfagnana;13;Barga;Villa Collemandina;1;0
Garfagnana;13;Stazzema;Coreglia Antelminelli;0;1
Garfagnana;13;Pescaglia;Vagli Sotto;3;0
Garfagnana;13;Gallicano;Fabbriche di Vergemoli;1;0
Garfagnana;13;Pieve Fosciana;San Romano di Garfagnana;1;2
Garfagnana;13;Pietrasanta;Fosciandora;2;0
Garfagnana;13;Castelnuovo di Garfagnana;Molazzana;1;2
Garfagnana;13;Careggine;Forte dei Marmi;0;0
Garfagnana;13;Castiglione di Garfagnana;Serravezza;1;0
Garfagnana;14;Fabbriche di Vergemoli;Barga;1;2
Garfagnana;14;Vagli Sotto;Pieve Fosciana;0;1
Garfagnana;14;Serravezza;Gallicano;1;3
Garfagnana;14;Fosciandora;Castiglione di Garfagnana;0;0
Garfagnana;14;Molazzana;Stazzema;0;0
Garfagnana;14;San Romano di Garfagnana;Careggine;1;0
Garfagnana;14;Villa Collemandina;Pietrasanta;2;0
Garfagnana;14;Forte dei Marmi;Camporgiano;2;0
Garfagnana;14;Camaiore;Pescaglia;0;3
Garfagnana;14;Coreglia Antelminelli;Castelnuovo di Garfagnana;1;0
Garfagnana;15;Camporgiano;San Romano di Garfagnana;2;2
Garfagnana;15;Castelnuovo di Garfagnana;Fabbriche di Vergemoli;0;2
Garfagnana;15;Pietrasanta;Molazzana;2;0
Garfagnana;15;Pieve Fosciana;Camaiore;1;0
Garfagnana;15;Gallicano;Forte dei Marmi;2;0
Garfagnana;15;Pescaglia;Fosciandora;1;0
Garfagnana;15;Stazzema;Serravezza;1;1
Garfagnana;15;Barga;Coreglia Antelminelli;1;0
Garfagnana;15;Vagli Sotto;Villa Collemandina;0;3
Garfagnana;15;Careggine;Castiglione di Garfagnana;0;2
Garfagnana;16;Fabbriche di Vergemoli;Camaiore;1;0
Garfagnana;16;Barga;Pescaglia;0;1
Garfagnana;16;Serravezza;Pieve Fosciana;1;1
Garfagnana;16;Fosciandora;San Romano di Garfagnana;1;0
Garfagnana;16;Molazzana;Gallicano;0;1
Garfagnana;16;Villa Collemandina;Stazzema;1;2
Garfagnana;16;Castelnuovo di Garfagnana;Careggine;0;0
Garfagnana;16;Forte dei Marmi;Pietrasanta;1;2
Garfagnana;16;Castiglione di Garfagnana;Camporgiano;2;2
Garfagnana;16;Coreglia Antelminelli;Vagli Sotto;1;1
Garfagnana;17;Camporgiano;Coreglia Antelminelli;2;0
Garfagnana;17;Vagli Sotto;Serravezza;1;0
Garfagnana;17;Stazzema;Castelnuovo di Garfagnana;1;1
Garfagnana;17;Pescaglia;Castiglione di Garfagnana;1;0
Garfagnana;17;Gallicano;Fosciandora;1;0
Garfagnana;17;San Romano di Garfagnana;Villa Collemandina;3;0
Garfagnana;17;Pieve Fosciana;Barga;2;0
Garfagnana;17;Pietrasanta;Fabbriche di Vergemoli;1;3
Garfagnana;17;Careggine;Molazzana;0;1
Garfagnana;17;Camaiore;Forte dei Marmi;0;1
Garfagnana;18;Fabbriche di Vergemoli;Stazzema;2;0
Garfagnana;18;Barga;Careggine;0;1
Garfagnana;18;Serravezza;San Romano di Garfagnana;0;2
Garfagnana;18;Fosciandora;Camporgiano;1;0
Garfagnana;18;Molazzana;Camaiore;1;2
Garfagnana;18;Villa Collemandina;Gallicano;0;2
Garfagnana;18;Castelnuovo di Garfagnana;Pescaglia;0;1
Garfagnana;18;Forte dei Marmi;Vagli Sotto;0;1
Garfagnana;18;Castiglione di Garfagnana;Pietrasanta;1;3
Garfagnana;18;Coreglia Antelminelli;Pieve Fosciana;0;4
Garfagnana;19;Camaiore;Fosciandora;1;1
Garfagnana;19;Vagli Sotto;Fabbriche di Vergemoli;0;0
Garfagnana;19;Stazzema;Barga;1;1
Garfagnana;19;Pescaglia;Villa Collemandina;2;0
Garfagnana;19;Gallicano;Castiglione di Garfagnana;3;1
Garfagnana;19;San Romano di Garfagnana;Forte dei Marmi;1;0
Garfagnana;19;Pieve Fosciana;Castelnuovo di Garfagnana;3;2
Garfagnana;19;Pietrasanta;Coreglia Antelminelli;3;1
Garfagnana;19;Careggine;Serravezza;0;2
Garfagnana;19;Camporgiano;Molazzana;1;1
Garfagnana;20;Villa Collemandina;Camaiore;0;0
Garfagnana;20;Fabbriche di Vergemoli;Camporgiano;0;1
Garfagnana;20;Pescaglia;Careggine;1;3
Garfagnana;20;Molazzana;Forte dei Marmi;0;0
Garfagnana;20;Castelnuovo di Garfagnana;Pietrasanta;0;2
Garfagnana;20;Gallicano;Pieve Fosciana;0;3
Garfagnana;20;Coreglia Antelminelli;San Romano di Garfagnana;2;1
Garfagnana;20;Fosciandora;Serravezza;0;1
Garfagnana;20;Castiglione di Garfagnana;Stazzema;0;2
Garfagnana;20;Barga;Vagli Sotto;0;1
Garfagnana;21;Stazzema;Pescaglia;0;2
Garfagnana;21;San Romano di Garfagnana;Fabbriche di Vergemoli;1;0
Garfagnana;21;Camaiore;Coreglia Antelminelli;1;0
Garfagnana;21;Camporgiano;Barga;1;0
Garfagnana;21;Careggine;Fosciandora;1;1
Garfagnana;21;Pietrasanta;Gallicano;3;1
Garfagnana;21;Serravezza;Molazzana;1;0
Garfagnana;21;Pieve Fosciana;Villa Collemandina;6;1
Garfagnana;21;Vagli Sotto;Castelnuovo di Garfagnana;0;1
Garfagnana;21;Forte dei Marmi;Castiglione di Garfagnana;0;0
Garfagnana;22;Gallicano;Stazzema;3;0
Garfagnana;22;Pescaglia;Camporgiano;1;1
Garfagnana;22;Molazzana;Vagli Sotto;1;0
Garfagnana;22;Villa Collemandina;Serravezza;1;1
Garfagnana;22;Castelnuovo di Garfagnana;San Romano di Garfagnana;0;1
Garfagnana;22;Fabbriche di Vergemoli;Pieve Fosciana;0;0
Garfagnana;22;Barga;Pietrasanta;1;0
Garfagnana;22;Fosciandora;Forte dei Marmi;0;0
Garfagnana;22;Coreglia Antelminelli;Careggine;1;1
Garfagnana;22;Castiglione di Garfagnana;Camaiore;1;2
Garfagnana;23;Stazzema;Fosciandora;0;1
Garfagnana;23;Careggine;Fabbriche di Vergemoli;0;0
Garfagnana;23;Pietrasanta;Pescaglia;0;0
Garfagnana;23;Camporgiano;Gallicano;0;5
Garfagnana;23;Pieve Fosciana;Molazzana;3;1
Garfagnana;23;Camaiore;Castelnuovo di Garfagnana;0;0
Garfagnana;23;Vagli Sotto;Castiglione di Garfagnana;0;2
Garfagnana;23;Serravezza;Coreglia Antelminelli;3;1
Garfagnana;23;Forte dei Marmi;Villa Collemandina;0;1
Garfagnana;23;San Romano di Garfagnana;Barga;0;0
Garfagnana;24;Castiglione di Garfagnana;Pieve Fosciana;2;3
Garfagnana;24;Pescaglia;Forte dei Marmi;0;0
Garfagnana;24;Pietrasanta;Stazzema;2;0
Garfagnana;24;Fabbriche di Vergemoli;Coreglia Antelminelli;3;2
Garfagnana;24;Gallicano;Camaiore;1;3
Garfagnana;24;Molazzana;San Romano di Garfagnana;0;1
Garfagnana;24;Barga;Serravezza;0;2
Garfagnana;24;Castelnuovo di Garfagnana;Camporgiano;1;2
Garfagnana;24;Fosciandora;Vagli Sotto;0;1
Garfagnana;24;Villa Collemandina;Careggine;3;1
Garfagnana;25;Molazzana;Fabbriche di Vergemoli;1;0
Garfagnana;25;Serravezza;Pescaglia;3;1
Garfagnana;25;Barga;Fosciandora;2;0
Garfagnana;25;Vagli Sotto;Gallicano;1;0
Garfagnana;25;Camporgiano;Pietrasanta;2;2
Garfagnana;25;Coreglia Antelminelli;Villa Collemandina;2;1
Garfagnana;25;Forte dei Marmi;Castelnuovo di Garfagnana;1;0
Garfagnana;25;Pieve Fosciana;Careggine;2;0
Garfagnana;25;San Romano di Garfagnana;Castiglione di Garfagnana;2;2
Garfagnana;25;Stazzema;Camaiore;0;2
Garfagnana;26;Careggine;Camporgiano;0;2
Garfagnana;26;Camaiore;Vagli Sotto;0;0
Garfagnana;26;Gallicano;Barga;0;0
Garfagnana;26;Castelnuovo di Garfagnana;Serravezza;1;1
Garfagnana;26;Castiglione di Garfagnana;Molazzana;1;3
Garfagnana;26;Pescaglia;San Romano di Garfagnana;1;2
Garfagnana;26;Pietrasanta;Pieve Fosciana;0;1
Garfagnana;26;Fabbriche di Vergemoli;Villa Collemandina;1;0
Garfagnana;26;Stazzema;Forte dei Marmi;0;1
Garfagnana;26;Fosciandora;Coreglia Antelminelli;0;0
Garfagnana;27;Vagli Sotto;Camporgiano;1;0
Garfagnana;27;Pieve Fosciana;Stazzema;2;0
Garfagnana;27;Coreglia Antelminelli;Pescaglia;1;0
Garfagnana;27;Molazzana;Fosciandora;2;1
Garfagnana;27;San Romano di Garfagnana;Pietrasanta;0;0
Garfagnana;27;Villa Collemandina;Castelnuovo di Garfagnana;3;1
Garfagnana;27;Fabbriche di Vergemoli;Forte dei Marmi;1;1
Garfagnana;27;Gallicano;Careggine;1;1
Garfagnana;27;Barga;Castiglione di Garfagnana;2;3
Garfagnana;27;Serravezza;Camaiore;0;1
Garfagnana;28;Pescaglia;Molazzana;1;0
Garfagnana;28;Castiglione di Garfagnana;Fabbriche di Vergemoli;0;1
Garfagnana;28;Stazzema;San Romano di Garfagnana;0;2
Garfagnana;28;Fosciandora;Pieve Fosciana;1;1
Garfagnana;28;Forte dei Marmi;Coreglia Antelminelli;2;1
Garfagnana;28;Camaiore;Barga;0;0
Garfagnana;28;Camporgiano;Villa Collemandina;1;2
Garfagnana;28;Careggine;Vagli Sotto;0;0
Garfagnana;28;Pietrasanta;Serravezza;2;3
Garfagnana;28;Castelnuovo di Garfagnana;Gallicano;1;0
Garfagnana;29;Pieve Fosciana;Camporgiano;2;2
Garfagnana;29;Vagli Sotto;Stazzema;0;0
Garfagnana;29;Gallicano;Pescaglia;1;0
Garfagnana;29;Fabbriche di Vergemoli;Fosciandora;0;0
Garfagnana;29;Coreglia Antelminelli;Molazzana;2;0
Garfagnana;29;Careggine;Pietrasanta;1;2
Garfagnana;29;Barga;Castelnuovo di Garfagnana;0;2
Garfagnana;29;Serravezza;Forte dei Marmi;2;0
Garfagnana;29;Villa Collemandina;Castiglione di Garfagnana;1;0
Garfagnana;29;San Romano di Garfagnana;Camaiore;1;0
Garfagnana;30;Pescaglia;Fabbriche di Vergemoli;0;1
Garfagnana;30;Molazzana;Barga;0;0
Garfagnana;30;Camporgiano;Serravezza;1;2
Garfagnana;30;Coreglia Antelminelli;Gallicano;1;3
Garfagnana;30;Vagli Sotto;San Romano di Garfagnana;0;1
Garfagnana;30;Forte dei Marmi;Pieve Fosciana;0;1
Garfagnana;30;Camaiore;Pietrasanta;0;2
Garfagnana;30;Fosciandora;Villa Collemandina;0;2
Garfagnana;30;Stazzema;Careggine;1;1
Garfagnana;30;Castelnuovo di Garfagnana;Castiglione di Garfagnana;2;2
Garfagnana;31;Serravezza;Fabbriche di Vergemoli;0;0
Garfagnana;31;Pietrasanta;Vagli Sotto;2;0
Garfagnana;31;Camporgiano;Stazzema;0;2
Garfagnana;31;Pieve Fosciana;Pescaglia;1;1
Garfagnana;31;Castelnuovo di Garfagnana;Fosciandora;0;1
Garfagnana;31;Villa Collemandina;Molazzana;0;5
Garfagnana;31;Gallicano;San Romano di Garfagnana;1;4
Garfagnana;31;Barga;Forte dei Marmi;1;0
Garfagnana;31;Careggine;Camaiore;2;2
Garfagnana;31;Castiglione di Garfagnana;Coreglia Antelminelli;2;1
Garfagnana;32;Camaiore;Camporgiano;3;4
Garfagnana;32;Villa Collemandina;Barga;1;2
Garfagnana;32;Coreglia Antelminelli;Stazzema;0;0
Garfagnana;32;Vagli Sotto;Pescaglia;2;2
Garfagnana;32;Fabbriche di Vergemoli;Gallicano;2;1
Garfagnana;32;San Romano di Garfagnana;Pieve Fosciana;3;1
Garfagnana;32;Fosciandora;Pietrasanta;1;1
Garfagnana;32;Molazzana;Castelnuovo di Garfagnana;1;0
Garfagnana;32;Forte dei Marmi;Careggine;1;0
Garfagnana;32;Serravezza;Castiglione di Garfagnana;2;3
Garfagnana;33;Barga;Fabbriche di Vergemoli;0;2
Garfagnana;33;Pieve Fosciana;Vagli Sotto;1;0
Garfagnana;33;Gallicano;Serravezza;1;1
Garfagnana;33;Castiglione di Garfagnana;Fosciandora;1;4
Garfagnana;33;Stazzema;Molazzana;1;1
Garfagnana;33;Careggine;San Romano di Garfagnana;0;2
